"Sens Factor =-13.47dB, AGain =18dB, SERNO: 8105623"
"Auto-generated 90-degree calibration file"
896.935	-0.0227
908.101	-0.0197
919.406	-0.0163
930.851	-0.0127
942.439	-0.0089
954.171	-0.0049
966.049	-0.0006
978.076	0.0040
990.251	0.0089
1002.580	0.0226
1015.060	0.0313
1027.700	0.0403
1040.490	0.0498
1053.440	0.0598
1066.560	0.0700
1079.830	0.0806
1093.280	0.0915
1106.890	0.1027
1120.670	0.1143
1134.620	0.1262
1148.740	0.1382
1163.040	0.1506
1177.520	0.1632
1192.180	0.1705
1207.020	0.1766
1222.050	0.1827
1237.260	0.1889
1252.660	0.1950
1268.250	0.2010
1284.040	0.2069
1300.030	0.2126
1316.210	0.2182
1332.600	0.2238
1349.190	0.2289
1365.980	0.2339
1382.980	0.2385
1400.200	0.2426
1417.630	0.2465
1435.280	0.2499
1453.150	0.2530
1471.240	0.2557
1489.550	0.2582
1508.100	0.2603
1526.870	0.2621
1545.880	0.2636
1565.120	0.2648
1584.600	0.2657
1604.330	0.2662
1624.300	0.2664
1644.520	0.2664
1665.000	0.2659
1685.720	0.2652
1706.710	0.2643
1727.950	0.2630
1749.470	0.2615
1771.240	0.2598
1793.290	0.2580
1815.620	0.2560
1838.220	0.2539
1861.100	0.2518
1884.270	0.2496
1907.730	0.2472
1931.480	0.2451
1955.520	0.2429
1979.870	0.2412
2004.510	0.2399
2029.470	0.2392
2054.730	0.2390
2080.310	0.2394
2106.210	0.2403
2132.430	0.2416
2158.970	0.2435
2185.850	0.2458
2213.060	0.2484
2240.610	0.2516
2268.500	0.2551
2296.740	0.2591
2325.330	0.2633
2354.280	0.2679
2383.590	0.2727
2413.260	0.2777
2443.300	0.2828
2473.720	0.2880
2504.510	0.2936
2535.690	0.3007
2567.260	0.3077
2599.220	0.3149
2631.580	0.3220
2664.330	0.3291
2697.500	0.3362
2731.080	0.3432
2765.080	0.3501
2799.500	0.3570
2834.350	0.3636
2869.640	0.3700
2905.360	0.3762
2941.530	0.3821
2978.150	0.3878
3015.220	0.3931
3052.760	0.3982
3090.760	0.4029
3129.240	0.4072
3168.190	0.4110
3207.630	0.4145
3247.560	0.4172
3287.990	0.4191
3328.920	0.4200
3370.360	0.4199
3412.320	0.4186
3454.800	0.4162
3497.810	0.4126
3541.350	0.4078
3585.440	0.4018
3630.070	0.3946
3675.260	0.3861
3721.010	0.3764
3767.330	0.3654
3814.230	0.3530
3861.720	0.3394
3909.790	0.3246
3958.460	0.3085
4007.740	0.2911
4057.630	0.2726
4108.140	0.2529
4159.280	0.2320
4211.060	0.2099
4263.480	0.1851
4316.560	0.1545
4370.290	0.1225
4424.700	0.0893
4479.780	0.0547
4535.550	0.0188
4592.010	-0.0184
4649.170	-0.0568
4707.050	-0.0965
4765.650	-0.1374
4824.980	-0.1792
4885.040	-0.2222
4945.850	-0.2663
5007.420	-0.3114
5069.760	-0.3576
5132.870	-0.4049
5196.770	-0.4534
5261.460	-0.5030
5326.960	-0.5537
5393.270	-0.6056
5460.410	-0.6587
5528.390	-0.7131
5597.210	-0.7687
5666.890	-0.8256
5737.430	-0.8839
5808.860	-0.9435
5881.170	-1.0042
5954.380	-1.0661
6028.510	-1.1283
6103.560	-1.1901
6179.540	-1.2531
6256.460	-1.3173
6334.350	-1.3826
6413.200	-1.4490
6493.040	-1.5164
6573.870	-1.5848
6655.710	-1.6541
6738.560	-1.7242
6822.450	-1.7949
6907.380	-1.8662
6993.370	-1.9376
7080.430	-2.0091
7168.570	-2.0804
7257.810	-2.1517
7348.160	-2.2226
7439.630	-2.2936
7532.250	-2.3646
7626.020	-2.4358
7720.950	-2.5073
7817.060	-2.5795
7914.380	-2.6527
8012.900	-2.7272
8112.650	-2.8027
8213.640	-2.8796
8315.890	-2.9578
8419.420	-3.0372
8524.230	-3.1194
8630.340	-3.2080
8737.780	-3.2976
8846.550	-3.3883
8956.680	-3.4800
9068.180	-3.5723
9181.070	-3.6651
9295.360	-3.7580
9411.080	-3.8511
9528.230	-3.9445
9646.850	-4.0384
9766.940	-4.1331
9888.530	-4.2285
10011.600	-4.3247
10136.300	-4.4220
10262.400	-4.5202
10390.200	-4.6195
10519.500	-4.7199
10650.500	-4.8216
10783.100	-4.9243
10917.300	-5.0280
11053.200	-5.1327
11190.800	-5.2385
11330.100	-5.3452
11471.200	-5.4532
11614.000	-5.5626
11758.600	-5.6737
11904.900	-5.7864
12053.100	-5.9012
12203.200	-6.0178
12355.100	-6.1364
12508.900	-6.2567
12664.600	-6.3785
12822.300	-6.5019
12981.900	-6.6265
13143.500	-6.7520
13307.100	-6.8784
13472.800	-7.0053
13640.500	-7.1329
13810.300	-7.2612
13982.200	-7.3897
14156.300	-7.5094
14332.500	-7.6282
14511.000	-7.7477
14691.600	-7.8677
14874.500	-7.9884
15059.700	-8.1099
15247.100	-8.2326
15436.900	-8.3567
15629.100	-8.4822
15823.700	-8.6092
16020.700	-8.7375
16220.100	-8.8667
16422.000	-8.9967
16626.400	-9.1274
16833.400	-9.2583
17043.000	-9.3895
17255.100	-9.5206
17469.900	-9.6515
17687.400	-9.7961
17907.600	-9.9346
18130.500	-10.0742
18356.200	-10.2151
18584.800	-10.3574
18816.100	-10.5011
19050.300	-10.6464
19287.500	-10.7932
19527.600	-10.9416
19770.700	-11.0915
20016.800	-11.2418
