"Sens Factor =-13.47dB, AGain =18dB, SERNO: 8105623"
942.439	-0.00895
954.171	-0.0049
966.049	-0.00055
978.076	0.00405
990.251	0.00895
1002.58	0.02256
1015.06	0.03128
1027.7	0.04032
1040.49	0.04984
1053.44	0.05976
1066.56	0.07
1079.83	0.08056
1093.28	0.09152
1106.89	0.10272
1120.67	0.11432
1134.62	0.12616
1148.74	0.13824
1163.04	0.15064
1177.52	0.1632
1192.18	0.176
1207.02	0.18888
1222.05	0.20184
1237.26	0.21496
1252.66	0.228
1268.25	0.24112
1284.04	0.25416
1300.03	0.2672
1316.21	0.28016
1332.6	0.29312
1349.19	0.30584
1365.98	0.3184
1382.98	0.33072
1400.2	0.34272
1417.63	0.35448
1435.28	0.36592
1453.15	0.37712
1471.24	0.38808
1489.55	0.39888
1508.1	0.40944
1526.87	0.41976
1545.88	0.42992
1565.12	0.43984
1584.6	0.4496
1604.33	0.45912
1624.3	0.4684
1644.52	0.47752
1665	0.4864
1685.72	0.49512
1706.71	0.50368
1727.95	0.51208
1749.47	0.52032
1771.24	0.52856
1793.29	0.5368
1815.62	0.54496
1838.22	0.55312
1861.1	0.56136
1884.27	0.56968
1907.73	0.578
1931.48	0.58664
1955.52	0.59544
1979.87	0.6048
2004.51	0.61472
2029.47	0.62536
2054.73	0.63664
2080.31	0.64864
2106.21	0.66128
2132.43	0.67456
2158.97	0.68848
2185.85	0.70296
2213.06	0.718
2240.61	0.73368
2268.5	0.74992
2296.74	0.76672
2325.33	0.78392
2354.28	0.80168
2383.59	0.81976
2413.26	0.83824
2443.3	0.85704
2473.72	0.87608
2504.51	0.89536
2535.69	0.91496
2567.26	0.93464
2599.22	0.95456
2631.58	0.97464
2664.33	0.99488
2697.5	1.0152
2731.08	1.03568
2765.08	1.05616
2799.5	1.0768
2834.35	1.09736
2869.64	1.11784
2905.36	1.13832
2941.53	1.15872
2978.15	1.17904
3015.22	1.1992
3052.76	1.21928
3090.76	1.2392
3129.24	1.25888
3168.19	1.27832
3207.63	1.29752
3247.56	1.31624
3287.99	1.33432
3328.92	1.3516
3370.36	1.368
3412.32	1.38352
3454.8	1.39808
3497.81	1.41168
3541.35	1.42432
3585.44	1.436
3630.07	1.44664
3675.26	1.45624
3721.01	1.4648
3767.33	1.47232
3814.23	1.47872
3861.72	1.48408
3909.79	1.48848
3958.46	1.49184
4007.74	1.49424
4057.63	1.49568
4108.14	1.49616
4159.28	1.49576
4211.06	1.49432
4263.48	1.492
4316.56	1.48872
4370.29	1.4844
4424.7	1.47912
4479.78	1.47288
4535.55	1.46568
4592.01	1.45752
4649.17	1.44848
4707.05	1.43856
4765.65	1.42784
4824.98	1.41648
4885.04	1.4044
4945.85	1.3916
5007.42	1.37816
5069.76	1.364
5132.87	1.34912
5196.77	1.33352
5261.46	1.3172
5326.96	1.30016
5393.27	1.2824
5460.41	1.26384
5528.39	1.2444
5597.21	1.22416
5666.89	1.20304
5737.43	1.18104
5808.86	1.15824
5881.17	1.13472
5954.38	1.1104
6028.51	1.08536
6103.56	1.0596
6179.54	1.03304
6256.46	1.00584
6334.35	0.97792
6413.2	0.94936
6493.04	0.92024
6573.87	0.89064
6655.71	0.86064
6738.56	0.83032
6822.45	0.79984
6907.38	0.76936
6993.37	0.7392
7080.43	0.70952
7168.57	0.68048
7257.81	0.65208
7348.16	0.62448
7439.63	0.59744
7532.25	0.57088
7626.02	0.54472
7720.95	0.51872
7817.06	0.49264
7914.38	0.46616
8012.9	0.43904
8112.65	0.41136
8213.64	0.38296
8315.89	0.35384
8419.42	0.32408
8524.23	0.29384
8630.34	0.26312
8737.78	0.23208
8846.55	0.20072
8956.68	0.16912
9068.18	0.1376
9181.07	0.1064
9295.36	0.07584
9411.08	0.04584
9528.23	0.01632
9646.85	-0.01288
9766.94	-0.042
9888.53	-0.07112
10011.6	-0.10024
10136.3	-0.12944
10262.4	-0.15888
10390.2	-0.18848
10519.5	-0.2184
10650.5	-0.24864
10783.1	-0.27896
10917.3	-0.30944
11053.2	-0.34008
11190.8	-0.3708
11330.1	-0.40152
11471.2	-0.43256
11614	-0.46408
11758.6	-0.49624
11904.9	-0.5292
12053.1	-0.56312
12203.2	-0.59792
12355.1	-0.6336
12508.9	-0.67
12664.6	-0.70688
12822.3	-0.74424
12981.9	-0.78184
13143.5	-0.8192
13307.1	-0.85632
13472.8	-0.89288
13640.5	-0.92904
13810.3	-0.96464
13982.2	-0.99944
14156.3	-1.03344
14332.5	-1.06672
14511	-1.09952
14691.6	-1.13176
14874.5	-1.1636
15059.7	-1.1952
15247.1	-1.22688
15436.9	-1.2588
15629.1	-1.29088
15823.7	-1.32344
16020.7	-1.356
16220.1	-1.3884
16422	-1.42032
16626.4	-1.45168
16833.4	-1.48208
17043	-1.51144
17255.1	-1.53952
17469.9	-1.56616
17687.4	-1.5912
17907.6	-1.60632
18130.5	-1.62112
18356.2	-1.6356
18584.8	-1.64992
18816.1	-1.66408
19050.3	-1.67824
19287.5	-1.69224
19527.6	-1.70616
19770.7	-1.71992
20016.8	-1.73336

